line_id	form	lemma	pos	corr_lemma	corr_pos	damage
Br_M1_36_466	worde	worden	v(fin,past,aux_cop)	worden	v(fin,past,aux_cop)	False
Br_M1_36_466	geuaecht	vachten	v(participle,past)	vachten	v(participle,past)	False

Br_M1_36_467	dats	dat+zijn	pron(dem)+v(fin,pres,aux_cop)	dat+zijn	pron(dem)+v(fin,pres,aux_cop)	False
Br_M1_36_467	di	du	pron(dem)	du	pron(dem)	False
Br_M1_36_467	moet	moeten	v(fin,pres,aux_cop)	moeten	v(fin,pres,aux_cop)	False
Br_M1_36_467	behagen	behagen	v(infin)	behagen	v(infin)	False

Br_M1_36_468	jc	ik	pron(pers,1,sing)	ik	pron(pers,1,sing)	False
Br_M1_36_468	wil	willen	v(fin,pres,aux_cop)	willen	v(fin,pres,aux_cop)	False
Br_M1_36_468	dantwoorde	antwoorden+zij	pron(dem)+n(sing)	antwoorden+zij	pron(dem)+n(sing)	False
Br_M1_36_468	wagen	wagen	n(sing)	wagen	n(sing)	False

Br_M1_37_469	iacop	jacob	n(prop)	jacob	n(prop)	False
Br_M1_37_469	nv	nu	adv(dem)	nu	adv(dem)	False
Br_M1_37_469	bericht	berichten	v(imp)	berichten	v(imp)	False
Br_M1_37_469	mi	ik	pron(pers,1,sing)	ik	pron(pers,1,sing)	False

Br_M1_37_470	oft	of	conj(coord)	of	conj(coord)	False
Br_M1_37_470	dat	dat	art(def)	dat	art(def)	False
Br_M1_37_470	volc	volk	n(sing)	volk	n(sing)	False
Br_M1_37_470	al	al	adv(gener)	al	adv(gener)	False
Br_M1_37_470	comen	komen	v(fin,pres,lex)	komen	v(fin,pres,lex)	False
Br_M1_37_470	si	zij	pron(pers,3,plu)	zij	pron(pers,3,plu)	False

Br_M1_37_471	vanden	van+de	adp()+art(def)	van+de	adp()+art(def)	False
Br_M1_37_471	iersten	eerst	num(ord)	eerst	num(ord)	False
Br_M1_37_471	adame	adam	n(prop)	adam	n(prop)	False

Br_M1_37_472	twi	twi	adv(inter)	twi	adv(inter)	False
Br_M1_37_472	es	zijn	v(fin,pres,aux_cop)	zijn	v(fin,pres,aux_cop)	False
Br_M1_37_472	deen	de+een	art(def)+num(card)	de+een	art(def)+num(card)	False
Br_M1_37_472	edel	edel	adj()	edel	adj()	False
Br_M1_37_472	dander	de+ander	art(def)+adj()	de+ander	art(def)+adj()	False
Br_M1_37_472	vri	vrij	adj()	vrij	adj()	False

Br_M1_37_473	die	de	art(def)	de	art(def)	False
Br_M1_37_473	derde	derde	num(ord)	derde	num(ord)	False
Br_M1_37_473	eygen	eigen	adj()	eigen	adj()	False
Br_M1_37_473	man	man	n(sing)	man	n(sing)	False
Br_M1_37_473	daerbi	daarbij	pronadv(dem)	daarbij	pronadv(dem)	False

Br_M1_37_474	wanen	wanen	adv(inter)	wanen	adv(inter)	False
Br_M1_37_474	quam	komen	v(fin,past,lex)	komen	v(fin,past,lex)	False
Br_M1_37_474	desen	deze	pron(dem)	deze	pron(dem)	False
Br_M1_37_474	name	naam	n(sing)	naam	n(sing)	False

Br_M1_37_475	twi	twi	adv(inter)	twi	adv(inter)	False
Br_M1_37_475	seitmen	men+zeggen	pron(indef)+v(fin,past,lex)	men+zeggen	pron(indef)+v(fin,past,lex)	False
Br_M1_37_475	toten	tot+de	art(def)+adp()	tot+de	art(def)+adp()	False
Br_M1_37_475	dorper	dorper	adj()	dorper	adj()	False
Br_M1_37_475	tfi	twi	misc()	twi	misc()	False

Br_M1_37_476	ganc	gangen	v(imp)	gangen	v(imp)	False
Br_M1_37_476	wech	weg	n(sing)	weg	n(sing)	False
Br_M1_37_476	god	god	n(sing)	god	n(sing)	False
Br_M1_37_476	onnere	oneer	n(sing)	oneer	n(sing)	False
Br_M1_37_476	di	du	pron(pers,2,sing)	du	pron(pers,2,sing)	False

Br_M1_37_477	du	du	pron(pers,2,sing)	du	pron(pers,2,sing)	False
Br_M1_37_477	best	zijn	v(fin,pres,aux_cop)	zijn	v(fin,pres,aux_cop)	False
Br_M1_37_477	der	de	art(def)	de	art(def)	False
Br_M1_37_477	werelt	wereld	n(sing)	wereld	n(sing)	False
Br_M1_37_477	scame	schaam	n(sing)	schaam	n(sing)	False

Br_M1_37_478	die	de	art(def)	de	art(def)	False
Br_M1_37_478	edele	edel	adj()	edel	adj()	False
Br_M1_37_478	heeft	hebben	v(fin,pres,aux_cop)	hebben	v(fin,pres,aux_cop)	False
Br_M1_37_478	al	al	num(indef)	al	num(indef)	False
Br_M1_37_478	tgecri	de+gekrijs	art(def)+n(sing)	de+gekrijs	art(def)+n(sing)	False

Br_M1_37_479	men	men	pron(indef)	men	pron(indef)	False
Br_M1_37_479	seit	zeggen	v(fin,pres,lex)	zeggen	v(fin,pres,lex)	False
Br_M1_37_479	wille	willen	v(fin,pres,aux_cop)	willen	v(fin,pres,aux_cop)	False
Br_M1_37_479	come	komen	v(fin,pres,lex)	komen	v(fin,pres,lex)	False
Br_M1_37_479	gi	gij	pron(pers,2,plu)	gij	pron(pers,2,plu)	False

Br_M1_37_480	dit	dit	pron(dem)	dit	pron(dem)	False
Br_M1_37_480	doet	doen	v(fin,pres,lex)	doen	v(fin,pres,lex)	False
Br_M1_37_480	dat	dat	conj(subord)	dat	conj(subord)	False
Br_M1_37_480	ic	ik	pron(pers,1,sing)	ik	pron(pers,1,sing)	False
Br_M1_37_480	mi	mij	pron(refl,1,sing)	mij	pron(refl,1,sing)	False
Br_M1_37_480	vergrame	vergrammen	v(fin,pres,lex)	vergrammen	v(fin,pres,lex)	False

Br_M1_37_481	want	want	conj(coord)	want	conj(coord)	False
Br_M1_37_481	het	het	pron(pers,3,sing)	het	pron(pers,3,sing)	False
Br_M1_37_481	dunct	dunken	v(fin,pres,aux_cop)	dunken	v(fin,pres,aux_cop)	False
Br_M1_37_481	mi	ik	pron(pers,1,sing)	ik	pron(pers,1,sing)	False
Br_M1_37_481	ontame	ontaam	v(participle,past)	ontaam	v(participle,past)	False

Br_M1_38_482	merten	martinus	n(prop)	martinus	n(prop)	False
Br_M1_38_482	menich	menig	num(indef)	menig	num(indef)	False
Br_M1_38_482	es	zijn	v(fin,pres,aux_cop)	zijn	v(fin,pres,aux_cop)	False
Br_M1_38_482	bedect	bedekken	adj()	bedekken	adj()	False

Br_M1_38_483	die	de	art(def)	de	art(def)	False
Br_M1_38_483	dinc	ding	n(plu)	ding	n(plu)	False
Br_M1_38_483	daer	daar	pronadv(rel)	daar	pronadv(rel)	False
Br_M1_38_483	dijn	dijn	pron(poss)	dijn	pron(poss)	False
Br_M1_38_483	sin	zin	n(sing)	zin	n(sing)	False
Br_M1_38_483	op	op	pronadv(rel)	op	pronadv(rel)	False
Br_M1_38_483	mect	mikken	v(fin,pres,lex)	mikken	v(fin,pres,lex)	False

Br_M1_38_484	ende	en	conj(coord)	en	conj(coord)	False
Br_M1_38_484	du	du	pron(pers,2,sing)	du	pron(pers,2,sing)	False
Br_M1_38_484	vrages	vragen	v(fin,pres,lex)	vragen	v(fin,pres,lex)	False
Br_M1_38_484	wel	wel	adv(gener)	wel	adv(gener)	False
Br_M1_38_484	verre	ver	adv(gener)	ver	adv(gener)	False

Br_M1_38_485	al	al	adv(gener)	al	adv(gener)	False
Br_M1_38_485	heeft	hebben	v(fin,pres,aux_cop)	hebben	v(fin,pres,aux_cop)	False
Br_M1_38_485	een	een	art(indef)	een	art(indef)	False
Br_M1_38_485	persemir	persemier	n(sing)	persemier	n(sing)	False
Br_M1_38_485	geplect	plegen	v(participle,past)	plegen	v(participle,past)	False

Br_M1_38_486	enten	de+en	art(def)+conj(coord)	de+en	art(def)+conj(coord)	False
Br_M1_38_486	lieden	lieden	n(plu)	lieden	n(plu)	False
Br_M1_38_486	thare	haar+te	n(prop)	haar+te	n(prop)	False
Br_M1_38_486	onttrect	onttrekken	v(participle,past)	onttrekken	v(participle,past)	False

Br_M1_38_487	soe	zo	adv(resum)	zo	adv(resum)	False
Br_M1_38_487	wilt	willen	v(fin,pres,aux_cop)	willen	v(fin,pres,aux_cop)	False
Br_M1_38_487	hi	hij	pron(pers,3,sing)	hij	pron(pers,3,sing)	False
Br_M1_38_487	sonder	zonder	adp()	zonder	adp()	False
Br_M1_38_487	merren	merren	n(sing)	merren	n(sing)	False

Br_M1_38_488	onder	onder	adp()	onder	adp()	False
Br_M1_38_488	die	de	art(def)	de	art(def)	False
Br_M1_38_488	edele	edel	adj()	edel	adj()	False
Br_M1_38_488	sijn	zijn	v(fin,pres,aux_cop)	zijn	v(fin,pres,aux_cop)	False
Br_M1_38_488	getrect	trekken	v(participle,past)	trekken	v(participle,past)	False

Br_M1_38_489	al	al	adv(gener)	al	adv(gener)	False
Br_M1_38_489	waer	waar	v(fin,past,aux_cop)	waar	v(fin,past,aux_cop)	False
Br_M1_38_489	hi	hij	pron(pers,3,sing)	hij	pron(pers,3,sing)	False
Br_M1_38_489	dusentfout	duizendvoud	num(ord)+n(sing)	duizendvoud	num(ord)+n(sing)	False
Br_M1_38_489	beulect	bevlekken	v(participle,past)	bevlekken	v(participle,past)	False

Br_M1_38_490	tgelt	het+geld	art(def)+n(sing)	het+geld	art(def)+n(sing)	False
Br_M1_38_490	claerten	clara	n(plu)	clara	n(plu)	False
Br_M1_38_490	vanden	van+de	adp()+art(def)	van+de	adp()+art(def)	False
Br_M1_38_490	terre	terre	misc()	terre	misc()	False

Br_M1_38_491	dits	dit+zijn	pron(dem)+v(fin,pres,aux_cop)	dit+zijn	pron(dem)+v(fin,pres,aux_cop)	False
Br_M1_38_491	dinc	ding	n(sing)	ding	n(sing)	False
Br_M1_38_491	die	de	art(def)	de	art(def)	False
Br_M1_38_491	lieden	lieden	n(plu)	lieden	n(plu)	False
Br_M1_38_491	weet	weten	v(fin,pres,lex)	weten	v(fin,pres,lex)	False

Br_M1_38_492	dat	dat	conj(subord)	dat	conj(subord)	False
Br_M1_38_492	menich	menig	num(indef)	menig	num(indef)	False
Br_M1_38_492	tsine	het+zijn	art(def)+pron(poss)	het+zijn	art(def)+pron(poss)	False
Br_M1_38_492	te	te	adp()	te	adp()	False
Br_M1_38_492	winnen	winnen	v(infin)	winnen	v(infin)	False
Br_M1_38_492	tre	deze	adp()	deze	adp()	False

Br_M1_38_493	ende	en	conj(coord)	en	conj(coord)	False
Br_M1_38_493	maecter	er+maken	adj()	er+maken	adj()	False
Br_M1_38_493	gode	god	n(sing)	god	n(sing)	False
Br_M1_38_493	om	om	adp()	om	adp()	False
Br_M1_38_493	erre	erre	pron(poss)	erre	pron(poss)	False

Br_M1_38_494	entie	de+en	art(def)+conj(coord)	de+en	art(def)+conj(coord)	False
Br_M1_38_494	ziele	ziel	n(sing)	ziel	n(sing)	False
Br_M1_38_494	in	in	adp()	in	adp()	False
Br_M1_38_494	werre	were	n(sing)	were	n(sing)	False

Br_M1_39_495	selc	zulk	pron(dem)	zulk	pron(dem)	False
Br_M1_39_495	waent	wanen	v(fin,pres,lex)	wanen	v(fin,pres,lex)	False
Br_M1_39_495	dat	dat	art(def)	dat	art(def)	False
Br_M1_39_495	volc	volk	n(sing)	volk	n(sing)	False
Br_M1_39_495	eyghijn	eigen	adj()	eigen	adj()	False

Br_M1_39_496	comen	komen	v(participle,past)	komen	v(participle,past)	False
Br_M1_39_496	es	zijn	v(fin,pres,aux_cop)	zijn	v(fin,pres,aux_cop)	False
Br_M1_39_496	vanden	van+de	adp()+art(def)	van+de	adp()+art(def)	False
Br_M1_39_496	quaden	kwaad	adj()	kwaad	adj()	False
Br_M1_39_496	y	een	misc()	een	misc()	False

Br_M1_39_497	die	die	pron(rel)	die	pron(rel)	False
Br_M1_39_497	vermoerde	vermoorden	v(fin,past,lex)	vermoorden	v(fin,past,lex)	False
Br_M1_39_497	abelle	abel	n(prop)	abel	n(prop)	False

Br_M1_39_498	entie	die+en	art(def)+conj(coord)	die+en	art(def)+conj(coord)	False
Br_M1_39_498	god	god	n(sing)	god	n(sing)	False
Br_M1_39_498	verdoemt	verdoemd	v(fin,pres,lex)	verdoemd	v(fin,pres,lex)	False
Br_M1_39_498	hiet	iet	v(fin,past,aux_cop)	iet	v(fin,past,aux_cop)	False
Br_M1_39_498	sijn	zijn	v(infin)	zijn	v(infin)	False

Br_M1_39_499	dits	dit+zijn	pron(dem)+v(fin,pres,aux_cop)	dit+zijn	pron(dem)+v(fin,pres,aux_cop)	False
Br_M1_39_499	niet	niet	adv(neg)	niet	adv(neg)	False
Br_M1_39_499	waer	waar	adj()	waar	adj()	False
Br_M1_39_499	mertijn	martin	n(prop)	martin	n(prop)	False

Br_M1_39_500	bi	bij	adp()	bij	adp()	False
Br_M1_39_500	redenen	reden	n(plu)	reden	n(plu)	False
Br_M1_39_500	die	die	pron(rel)	die	pron(rel)	False
Br_M1_39_500	ic	ik	pron(pers,1,sing)	ik	pron(pers,1,sing)	False
Br_M1_39_500	telle	tellen	v(fin,pres,lex)	tellen	v(fin,pres,lex)	False

Br_M1_39_502	want	want	conj(coord)	want	conj(coord)	False
Br_M1_39_502	ons	wij	pron(pers,1,plu)	wij	pron(pers,1,plu)	False
Br_M1_39_502	scrijft	schrijven	v(fin,pres,lex)	schrijven	v(fin,pres,lex)	False
Br_M1_39_502	die	de	art(def)	de	art(def)	False
Br_M1_39_502	bibel	bijbel	n(sing)	bijbel	n(sing)	False
Br_M1_39_502	fijn	fijn	adj()	fijn	adj()	False

Br_M1_39_501	dat	dat	conj(subord)	dat	conj(subord)	False
Br_M1_39_501	al	al	num(indef)	al	num(indef)	False
Br_M1_39_501	dat	dat	art(def)	dat	art(def)	False
Br_M1_39_501	geslachte	geslacht	n(sing)	geslacht	n(sing)	False
Br_M1_39_501	sijn	zijn	v(fin,pres,aux_cop)	zijn	v(fin,pres,aux_cop)	False

Br_M1_39_503	verdranc	verdrinken	v(fin,past,lex)	verdrinken	v(fin,past,lex)	False
Br_M1_39_503	die	de	art(def)	de	art(def)	False
Br_M1_39_503	luuie	luvie	n(plu)	luvie	n(plu)	False
Br_M1_39_503	felle	fel	adj()	fel	adj()	False

Br_M1_39_504	maer	maar	conj(coord)	maar	conj(coord)	False
Br_M1_39_504	tfalsche	het+vallen+zij	art(def)+adj()	het+vallen+zij	art(def)+adj()	False
Br_M1_39_504	dorperlijc	dorperlijk	adj()	dorperlijk	adj()	False
Br_M1_39_504	venijn	venijn	n(sing)	venijn	n(sing)	False

Br_M1_39_505	dat	dat	conj(subord)	dat	conj(subord)	False
Br_M1_39_505	caym	ka's1in	n(prop)	ka's1in	n(prop)	False
Br_M1_39_505	droech	dragen	v(fin,past,lex)	dragen	v(fin,past,lex)	False
Br_M1_39_505	dats	dat+zijn	pron(dem)+v(fin,pres,aux_cop)	dat+zijn	pron(dem)+v(fin,pres,aux_cop)	False
Br_M1_39_505	anscijn	aanschijn	n(sing)	aanschijn	n(sing)	False

Br_M1_39_506	aen	aan	adp()	aan	adp()	False
Br_M1_39_506	menigen	menig	num(indef)	menig	num(indef)	False
Br_M1_39_506	die	die	pron(rel)	die	pron(rel)	False
Br_M1_39_506	ic	ik	pron(pers,1,sing)	ik	pron(pers,1,sing)	False
Br_M1_39_506	telle	tellen	v(fin,pres,lex)	tellen	v(fin,pres,lex)	False

Br_M1_39_507	van	van	adp()	van	adp()	False
Br_M1_39_507	herten	hart	n(sing)	hart	n(sing)	False
Br_M1_39_507	sijn	zijn	pron(poss)	zijn	pron(poss)	False
Br_M1_39_507	geselle	gezel	n(sing)	gezel	n(sing)	False

Br_M1_40_508	selc	zulk	pron(dem)	zulk	pron(dem)	True
Br_M1_40_508	waent	wanen	v(fin,pres,lex)	wanen	v(fin,pres,lex)	True
Br_M1_40_508	dat	dat	conj(subord)	dat	conj(subord)	True
Br_M1_40_508	vanden	de+van	art(def)+adp()	de+van	art(def)+adp()	True
Br_M1_40_508	quaden	kwaad	adj()	kwaad	adj()	True

Br_M1_40_509	dies	dat	pron(rel)	dat	pron(rel)	False
Br_M1_40_509	noe	noach	n(prop)	noach	n(prop)	False
Br_M1_40_509	sijn	zijn	pron(poss)	zijn	pron(poss)	False
Br_M1_40_509	vader	vader	n(sing)	vader	n(sing)	False
Br_M1_40_509	was	zijn	v(fin,past,aux_cop)	zijn	v(fin,past,aux_cop)	False
Br_M1_40_509	gram	gram	adj()	gram	adj()	False

Br_M1_40_510	om	om	adp()	om	adp()	False
Br_M1_40_510	dat	dat	conj(subord)	dat	conj(subord)	False
Br_M1_40_510	hine	hij+hij	pron(pers,3,sing)+pron(pers,3,sing)	hij+hij	pron(pers,3,sing)+pron(pers,3,sing)	False
Br_M1_40_510	niet	niet	adv(neg)	niet	adv(neg)	False
Br_M1_40_510	en	ne	adv(neg)	ne	adv(neg)	False
Br_M1_40_510	decte	dekken	v(fin,past,lex)	dekken	v(fin,past,lex)	False

Br_M1_40_511	dat	dat	conj(subord)	dat	conj(subord)	False
Br_M1_40_511	eyghen	eigen	adj()	eigen	adj()	False
Br_M1_40_511	volc	volk	n(sing)	volk	n(sing)	False
Br_M1_40_511	van	van	adp()	van	adp()	False
Br_M1_40_511	hem	hij	pron(pers,3,sing)	hij	pron(pers,3,sing)	False
Br_M1_40_511	quam	komen	v(fin,past,lex)	komen	v(fin,past,lex)	False

Br_M1_40_512	want	want	conj(subord)	want	conj(subord)	True
Br_M1_40_512	hem	hij	pron(pers,3,sing)	hij	pron(pers,3,sing)	True
Br_M1_40_512	tfaders	de+vader	art(def)+n(sing)	de+vader	art(def)+n(sing)	True
Br_M1_40_512	volc	volk	n(sing)	volk	n(sing)	True
Br_M1_40_512	mesqu	miskwijs	v(fin,pres,lex)	miskwijs	v(fin,pres,lex)	True

Br_M1_40_513	hi	hij	pron(pers,3,sing)	hij	pron(pers,3,sing)	False
Br_M1_40_513	doelde	dolen	v(fin,past,lex)	dolen	v(fin,past,lex)	False
Br_M1_40_513	diere	die+er	pron(rel)+pronadv(pers)	die+er	pron(rel)+pronadv(pers)	False
Br_M1_40_513	op	op	pronadv(prep)	op	pronadv(prep)	False
Br_M1_40_513	mecte	mikken	v(fin,past,lex)	mikken	v(fin,past,lex)	False

Br_M1_40_514	al	al	pron(indef)	al	pron(indef)	True
Br_M1_40_514	vintmen	men+vinden	pron(indef)+v(fin,pres,lex)	men+vinden	pron(indef)+v(fin,pres,lex)	True
Br_M1_40_514	dat	dat	conj(subord)	dat	conj(subord)	True
Br_M1_40_514	die	de	art(def)	de	art(def)	True
Br_M1_40_514	goede	goed	adj()	goed	adj()	True
Br_M1_40_514	ram	ram	n(sing)	ram	n(sing)	True

Br_M1_40_515	dicke	dikke	adj()	dikke	adj()	False
Br_M1_40_515	wint	wind	v(fin,pres,lex)	wind	v(fin,pres,lex)	False
Br_M1_40_515	dongaue	de+ongehoud	art(def)+adj()	de+ongehoud	art(def)+adj()	False
Br_M1_40_515	lam	lam	n(sing)	lam	n(sing)	False

Br_M1_40_516	dits	dit+zijn	pron(dem)+v(fin,pres,aux_cop)	dit+zijn	pron(dem)+v(fin,pres,aux_cop)	False
Br_M1_40_516	der	de	art(def)	de	art(def)	False
Br_M1_40_516	rudarise	rudis	n(prop)	rudis	n(prop)	False
Br_M1_40_516	secte	zeker	n(sing)	zeker	n(sing)	False

Br_M1_40_517	van	van	adp()	van	adp()	False
Br_M1_40_517	den	de	art(def)	de	art(def)	False
Br_M1_40_517	edelen	edel	adj()	edel	adj()	False
Br_M1_40_517	abraham	abraham	n(prop)	abraham	n(prop)	False

Br_M1_40_518	quam	komen	v(fin,past,lex)	komen	v(fin,past,lex)	True
Br_M1_40_518	eygen	eigen	adj()	eigen	adj()	True
Br_M1_40_518	volc	volk	n(sing)	volk	n(sing)	True
Br_M1_40_518	alsic	als+ik	conj(comp)+pron(pers,1,sing)	als+ik	conj(comp)+pron(pers,1,sing)	True
Br_M1_40_518	verna	verne	v(fin,pres,lex)	verne	v(fin,pres,lex)	True

Br_M1_40_519	dat	dat	pron(rel)	dat	pron(rel)	False
Br_M1_40_519	oit	ooit	adv(indef)	ooit	adv(indef)	False
Br_M1_40_519	ter	de+te	adp()+art(def)	de+te	adp()+art(def)	False
Br_M1_40_519	eren	eer	n(sing)	eer	n(sing)	False
Br_M1_40_519	trecte	trekken	n(sing)	trekken	n(sing)	False

Br_M1_40_520	ende	en	conj(coord)	en	conj(coord)	False
Br_M1_40_520	hem	hij	pron(pers,3,sing)	hij	pron(pers,3,sing)	False
Br_M1_40_520	niet	niet	adv(neg)	niet	adv(neg)	False
Br_M1_40_520	en	ne	adv(neg)	ne	adv(neg)	False
Br_M1_40_520	beulecte	bevlekken	v(fin,past,lex)	bevlekken	v(fin,past,lex)	False

Br_M1_41_521	merten	martinus	n(prop)	martinus	n(prop)	False
Br_M1_41_521	duutsche	duits	adj()	duits	adj()	False
Br_M1_41_521	loy	looi	n(sing)	looi	n(sing)	False
Br_M1_41_521	vertelt	vertellen	v(fin,pres,lex)	vertellen	v(fin,pres,lex)	False

Br_M1_41_522	dat	dat	pron(dem)	dat	pron(dem)	False
Br_M1_41_522	van	van	adp()	van	adp()	False
Br_M1_41_522	onrechter	onrecht	adj()	onrecht	adj()	False
Br_M1_41_522	gewelt	geweld	n(sing)	geweld	n(sing)	False

Br_M1_41_523	eyghendom	eigendom	n(sing)	eigendom	n(sing)	False
Br_M1_41_523	es	zijn	v(fin,pres,aux_cop)	zijn	v(fin,pres,aux_cop)	False
Br_M1_41_523	comen	komen	v(participle,past)	komen	v(participle,past)	False

Br_M1_41_524	als	als	conj(subord)	als	conj(subord)	True
Br_M1_41_524	een	een	art(indef)	een	art(indef)	True
Br_M1_41_524	prince	prins	n(sing)	prins	n(sing)	True
Br_M1_41_524	wan	winnen	v(fin,past,lex)	winnen	v(fin,past,lex)	True
Br_M1_41_524	wijch	wijg	n(sing)	wijg	n(sing)	True
Br_M1_41_524	op	op	pronadv(prep)	op	pronadv(prep)	True

Br_M1_41_525	tfolc	het+volk	art(def)+n(sing)	het+volk	art(def)+n(sing)	False
Br_M1_41_525	datmen	dat+men	pron(rel)+pron(indef)	dat+men	pron(rel)+pron(indef)	False
Br_M1_41_525	te	te	adp()	te	adp()	False
Br_M1_41_525	liue	lijf	n(sing)	lijf	n(sing)	False
Br_M1_41_525	helt	houden	v(fin,pres,lex)	houden	v(fin,pres,lex)	False

Br_M1_41_526	dede	doen	v(fin,past,aux_cop)	doen	v(fin,past,aux_cop)	False
Br_M1_41_526	men	men	pron(indef)	men	pron(indef)	False
