line_id	form	lemma	pos	corr_lemma	corr_pos	damage
E_M1_32_407	maect	maken	v(fin,pres,lex)	maken	v(fin,pres,lex)	False
E_M1_32_407	een	een	art(indef)	een	art(indef)	False
E_M1_32_407	gat	gat	n(sing)	gat	n(sing)	False

E_M1_32_408	dat	dat	pron(rel)	dat	pron(rel)	False
E_M1_32_408	nemmermeer	nimmermeer	adv(gener)	nimmermeer	adv(gener)	False
E_M1_32_408	mach	mogen	v(fin,pres,aux_cop)	mogen	v(fin,pres,aux_cop)	False
E_M1_32_408	werden	worden	v(infin)	worden	v(infin)	False
E_M1_32_408	sat	zitten	adp()	zitten	adp()	False

E_M1_32_409	al	al	conj(subord)	al	conj(subord)	False
E_M1_32_409	wilde	willen	v(fin,past,aux_cop)	willen	v(fin,past,aux_cop)	False
E_M1_32_409	ment	men+het	pron(indef)+pron(pers,3,sing)	men+het	pron(indef)+pron(pers,3,sing)	False
E_M1_32_409	haer	haar	pron(pers,3,sing)	haar	pron(pers,3,sing)	False
E_M1_32_409	al	al	num(indef)	al	num(indef)	False
E_M1_32_409	gheuen	geven	v(infin)	geven	v(infin)	False

E_M1_32_410	minne	minne	n(sing)	minne	n(sing)	False
E_M1_32_410	van	van	adp()	van	adp()	False
E_M1_32_410	goede	goed	n(sing)	goed	n(sing)	False
E_M1_32_410	es	zijn	v(fin,pres,aux_cop)	zijn	v(fin,pres,aux_cop)	False
E_M1_32_410	ghehadt	hebben	v(participle,past)	hebben	v(participle,past)	False

E_M1_32_411	voer	voor	adp()	voor	adp()	False
E_M1_32_411	gode	god	n(sing)	god	n(sing)	False
E_M1_32_411	in	in	adp()	in	adp()	False
E_M1_32_411	die	de	art(def)	de	art(def)	False
E_M1_32_411	hoghe	hoog	adj()	hoog	adj()	False
E_M1_32_411	stad	stad	n(sing)	stad	n(sing)	False

E_M1_32_412	daer	daar	adv(rel)	daar	adv(rel)	False
E_M1_32_412	die	de	art(def)	de	art(def)	False
E_M1_32_412	inglen	engel	n(plu)	engel	n(plu)	False
E_M1_32_412	beuen	beven	v(fin,pres,lex)	beven	v(fin,pres,lex)	False

E_M1_32_413	dese	deze	pron(dem)	deze	pron(dem)	False
E_M1_32_413	scuwen	schuwen	v(fin,pres,lex)	schuwen	v(fin,pres,lex)	False
E_M1_32_413	der	de	art(def)	de	art(def)	False
E_M1_32_413	eren	eer	n(sing)	eer	n(sing)	False
E_M1_32_413	pat	pad	n(sing)	pad	n(sing)	False

E_M1_32_414	want	want	conj(coord)	want	conj(coord)	False
E_M1_32_414	so	zo	adv(resum)	zo	adv(resum)	False
E_M1_32_414	moet	moeten	v(fin,pres,aux_cop)	moeten	v(fin,pres,aux_cop)	False
E_M1_32_414	int	het+in	art(def)+adp()	het+in	art(def)+adp()	False
E_M1_32_414	helsce	hels	adj()	hels	adj()	False
E_M1_32_414	vat	vat	n(sing)	vat	n(sing)	False

E_M1_32_415	salomoen	salomo	n(prop)	salomo	n(prop)	False
E_M1_32_415	heuet	hebben	v(fin,pres,aux_cop)	hebben	v(fin,pres,aux_cop)	False
E_M1_32_415	bescreuen	beschrijven	v(participle,past)	beschrijven	v(participle,past)	False

E_M1_32_416	en	ne	adv(neg)	ne	adv(neg)	False
E_M1_32_416	es	zijn	v(fin,pres,aux_cop)	zijn	v(fin,pres,aux_cop)	False
E_M1_32_416	niet	niet	adv(neg)	niet	adv(neg)	False
E_M1_32_416	arghers	erg	adj()	erg	adj()	False
E_M1_32_416	bleuen	blijven	v(participle,past)	blijven	v(participle,past)	False

E_M1_33_417	die	de	art(def)	de	art(def)	False
E_M1_33_417	derde	derde	num(rod)	derde	num(rod)	False
E_M1_33_417	minne	minne	n(sing)	minne	n(sing)	False
E_M1_33_417	eyscht	eisen	v(fin,pres,lex)	eisen	v(fin,pres,lex)	False
E_M1_33_417	den	de	art(def)	de	art(def)	False
E_M1_33_417	tijt	tijd	n(sing)	tijd	n(sing)	False

E_M1_33_418	alse	als	conj(subord)	als	conj(subord)	False
E_M1_33_418	bi	bij	adp()	bij	adp()	False
E_M1_33_418	naturen	natuur	n(sing)	natuur	n(sing)	False
E_M1_33_418	elc	elk	num(indef)	elk	num(indef)	False
E_M1_33_418	ontbijt	ontbijten	v(fin,pres,lex)	ontbijten	v(fin,pres,lex)	False

E_M1_33_419	die	de	art(def)	de	art(def)	False
E_M1_33_419	bloyende	bloeiend	adj()	bloeiend	adj()	False
E_M1_33_419	iare	jaar	n(sing)	jaar	n(sing)	False

E_M1_33_420	dats	dat+zijn	pron(dem)+v(fin,pres,aux_cop)	dat+zijn	pron(dem)+v(fin,pres,aux_cop)	False
E_M1_33_420	dat	dat	art(def)	dat	art(def)	False
E_M1_33_420	edelste	edel	adj()	edel	adj()	False
E_M1_33_420	delijt	delijt	n(sing)	delijt	n(sing)	False

E_M1_33_421	alse	als	conj(subord)	als	conj(subord)	False
E_M1_33_421	hare	haar	pron(poss)	haar	pron(poss)	False
E_M1_33_421	scamelheit	schamelheid	n(sing)	schamelheid	n(sing)	False
E_M1_33_421	besnijt	besnijden	v(fin,pres,lex)	besnijden	v(fin,pres,lex)	False

E_M1_33_425	ghelijc	gelijk	adv(gener)	gelijk	adv(gener)	False
E_M1_33_425	oft	of	conj(subord)	of	conj(subord)	False
E_M1_33_425	al	al	adv(gener)	al	adv(gener)	False
E_M1_33_425	haer	zij	pron(poss)	zij	pron(poss)	False
E_M1_33_425	ware	zijn	v(fin,past,aux_cop)	zijn	v(fin,past,aux_cop)	False

E_M1_33_423	diemen	die+men	pron(rel)+pron(indef)	die+men	pron(rel)+pron(indef)	False
E_M1_33_423	vint	vinden	v(fin,pres,lex)	vinden	v(fin,pres,lex)	False
E_M1_33_423	ter	de+te	art(def)+adp()	de+te	art(def)+adp()	False
E_M1_33_423	werelt	wereld	n(sing)	wereld	n(sing)	False
E_M1_33_423	wijt	wijd	adj()	wijd	adj()	False

E_M1_33_424	want	want	conj(subord)	want	conj(subord)	False
E_M1_33_424	si	zij	pron(pers,3,plu)	zij	pron(pers,3,plu)	False
E_M1_33_424	talder	al+te	adv(gener)	al+te	adv(gener)	False
E_M1_33_424	tijt	tijd	n(sing)	tijd	n(sing)	False
E_M1_33_424	verblijt	verblijden	v(fin,pres,lex)	verblijden	v(fin,pres,lex)	False

E_M1_33_422	ende	en	conj(coord)	en	conj(coord)	False
E_M1_33_422	men	men	pron(indef)	men	pron(indef)	False
E_M1_33_422	trouwe	trouw	n(sing)	trouw	n(sing)	False
E_M1_33_422	heuet	hebben	v(fin,pres,aux_cop)	hebben	v(fin,pres,aux_cop)	False
E_M1_33_422	maere	maar	conj(coord)	maar	conj(coord)	False

E_M1_33_427	die	die	pron(rel)	die	pron(rel)	False
E_M1_33_427	aldus	aldus	adv(dem)	aldus	adv(dem)	False
E_M1_33_427	sijn	zijn	pron(poss)	zijn	pron(poss)	False
E_M1_33_427	lijf	lijf	n(sing)	lijf	n(sing)	False
E_M1_33_427	verslijt	verslinden	v(fin,pres,lex)	verslinden	v(fin,pres,lex)	False

E_M1_33_426	haer	haar	pron(poss)	haar	pron(poss)	False
E_M1_33_426	hope	hoop	n(sing)	hoop	n(sing)	False
E_M1_33_426	nemmermeer	nimmermeer	adv(gener)	nimmermeer	adv(gener)	False
E_M1_33_426	glijt	glijden	v(fin,pres,lex)	glijden	v(fin,pres,lex)	False

E_M1_33_428	maer	maar	conj(coord)	maar	conj(coord)	False
E_M1_33_428	maect	maken	v(fin,pres,lex)	maken	v(fin,pres,lex)	False
E_M1_33_428	sijn	zijn	pron(poss)	zijn	pron(poss)	False
E_M1_33_428	sinne	zin	n(sing)	zin	n(sing)	False
E_M1_33_428	clare	klaar	adv(gener)	klaar	adv(gener)	False

E_M1_33_429	ende	en	conj(coord)	en	conj(coord)	False
E_M1_33_429	en	en	adv(neg)	en	adv(neg)	False
E_M1_33_429	es	zijn	v(fin,pres,aux_cop)	zijn	v(fin,pres,aux_cop)	False
E_M1_33_429	gheen	geen	pron(indef)	geen	pron(indef)	False
E_M1_33_429	futselare	futselaar	n(sing)	futselaar	n(sing)	False

E_M1_34_430	minne	minne	n(sing)	minne	n(sing)	False
E_M1_34_430	es	zijn	v(fin,pres,aux_cop)	zijn	v(fin,pres,aux_cop)	False
E_M1_34_430	alsmen	als+men	conj(comp)+pron(indef)	als+men	conj(comp)+pron(indef)	False
E_M1_34_430	bescreuen	beschrijven	v(participle,past)	beschrijven	v(participle,past)	False
E_M1_34_430	vint	vinden	v(fin,pres,aux_cop)	vinden	v(fin,pres,aux_cop)	False

E_M1_34_431	cracht	kracht	n(sing)	kracht	n(sing)	False
E_M1_34_431	die	de	pron(rel)	de	pron(rel)	False
E_M1_34_431	ii	twee	num(card)	twee	num(card)	False
E_M1_34_431	herten	hart	n(plu)	hart	n(plu)	False
E_M1_34_431	tsamen	tezamen	adv(gener)	tezamen	adv(gener)	False
E_M1_34_431	bint	binnen	v(fin,pres,lex)	binnen	v(fin,pres,lex)	False

E_M1_34_432	in	in	adp()	in	adp()	False
E_M1_34_432	enen	een	art(indef)	een	art(indef)	False
E_M1_34_432	reynen	rein	adj()	rein	adj()	False
E_M1_34_432	wane	wanen	n(sing)	wanen	n(sing)	False

E_M1_34_433	dattie	dat+de	conj(subord)+art(def)	dat+de	conj(subord)+art(def)	False
E_M1_34_433	minne	minne	n(sing)	minne	n(sing)	False
E_M1_34_433	hetet	heten	v(fin,pres,aux_cop)	heten	v(fin,pres,aux_cop)	False
E_M1_34_433	blint	blind	adj()	blind	adj()	False

E_M1_34_434	comt	komen	v(fin,pres,lex)	komen	v(fin,pres,lex)	False
E_M1_34_434	dat	dat	conj(subord)	dat	conj(subord)	False
E_M1_34_434	menich	menig	num(indef)	menig	num(indef)	False
E_M1_34_434	es	zijn	v(fin,pres,aux_cop)	zijn	v(fin,pres,aux_cop)	False
E_M1_34_434	so	zo	adv(resum)	zo	adv(resum)	False
E_M1_34_434	kint	kind	n(sing)	kind	n(sing)	False

E_M1_34_435	datti	dat+hij	conj(subord)+pron(pers,3,sing)	dat+hij	conj(subord)+pron(pers,3,sing)	False
E_M1_34_435	hem	hij	pron(pers,3,sing)	hij	pron(pers,3,sing)	False
E_M1_34_435	laet	laten	v(fin,pres,aux_cop)	laten	v(fin,pres,aux_cop)	False
E_M1_34_435	verspanen	verspanden	v(infin)	verspanden	v(infin)	False

E_M1_34_436	sine	ne+zij	v(infin)	ne+zij	v(infin)	False
E_M1_34_436	connen	kunnen	v(fin,pres,aux_cop)	kunnen	v(fin,pres,aux_cop)	False
E_M1_34_436	minnen	minnen	v(infin)	minnen	v(infin)	False
E_M1_34_436	niet	niet	adv(neg)	niet	adv(neg)	False
E_M1_34_436	een	een	art(indef)	een	art(indef)	False
E_M1_34_436	twint	twint	n(sing)	twint	n(sing)	False

E_M1_34_437	die	die	art(def)	die	art(def)	False
E_M1_34_437	wandel	wandel	n(sing)	wandel	n(sing)	False
E_M1_34_437	sijn	zijn	v(fin,pres,aux_cop)	zijn	v(fin,pres,aux_cop)	False
E_M1_34_437	als	als	conj(subord)	als	conj(subord)	False
E_M1_34_437	die	de	art(def)	de	art(def)	False
E_M1_34_437	wint	wind	n(sing)	wind	n(sing)	False

E_M1_34_438	si	zij	pron(pers,3,plu)	zij	pron(pers,3,plu)	False
E_M1_34_438	rollen	rollen	n(plu)	rollen	n(plu)	False
E_M1_34_438	buten	buiten	adp()	buiten	adp()	False
E_M1_34_438	banen	ban	n(prop)	ban	n(prop)	False

E_M1_34_439	ic	ik	pron(pers,1,sing)	ik	pron(pers,1,sing)	False
E_M1_34_439	wane	wanen	v(fin,pres,lex)	wanen	v(fin,pres,lex)	False
E_M1_34_439	men	men	pron(indef)	men	pron(indef)	False
E_M1_34_439	also	alzo	adv(dem)	alzo	adv(dem)	False
E_M1_34_439	vele	veel	num(indef)	veel	num(indef)	False
E_M1_34_439	vint	vinden	v(fin,pres,lex)	vinden	v(fin,pres,lex)	False

E_M1_34_440	minners	minner	n(plu)	minner	n(plu)	False
E_M1_34_440	in	in	adp()	in	adp()	False
E_M1_34_440	trouwen	trouw	n(sing)	trouw	n(sing)	False
E_M1_34_440	ghehint	henden	v(fin,pres,lex)	henden	v(fin,pres,lex)	False

E_M1_34_441	alsmen	als+men	conj(comp)+pron(indef)	als+men	conj(comp)+pron(indef)	False
E_M1_34_441	doet	doen	v(fin,pres,lex)	doen	v(fin,pres,lex)	False
E_M1_34_441	zwerter	zwart	n(sing)	zwart	n(sing)	False
E_M1_34_441	zwanen	zwaan	v(infin)	zwaan	v(infin)	False

E_M1_34_442	dus	dus	adv(dem)	dus	adv(dem)	False
E_M1_34_442	laet	laten	v(fin,pres,lex)	laten	v(fin,pres,lex)	False
E_M1_34_442	haer	haar	pron(poss)	haar	pron(poss)	False
E_M1_34_442	minne	minne	n(sing)	minne	n(sing)	False
E_M1_34_442	af	af	pronadv(prep)	af	pronadv(prep)	False
E_M1_34_442	planen	planen	v(infin)	planen	v(infin)	False

E_M1_35_443	merten	martinus	n(prop)	martinus	n(prop)	False
E_M1_35_443	ghi	gij	pron(pers,2,plu)	gij	pron(pers,2,plu)	False
E_M1_35_443	hebt	hebben	v(fin,pres,aux_cop)	hebben	v(fin,pres,aux_cop)	False
E_M1_35_443	my	ik	pron(pers,1,sing)	ik	pron(pers,1,sing)	False
E_M1_35_443	berecht	berechten	v(participle,past)	berechten	v(participle,past)	False

E_M1_35_444	het	het	pron(pers,3,sing)	het	pron(pers,3,sing)	False
E_M1_35_444	segghen	zeggen	v(fin,pres,lex)	zeggen	v(fin,pres,lex)	False
E_M1_35_444	al	al	adv(gener)	al	adv(gener)	False
E_M1_35_444	heren	heer	n(sing)	heer	n(sing)	False
E_M1_35_444	ende	en	conj(coord)	en	conj(coord)	False
E_M1_35_444	knecht	knecht	n(sing)	knecht	n(sing)	False

E_M1_35_445	vrouwen	vrouw	n(sing)	vrouw	n(sing)	False
E_M1_35_445	ende	en	conj(coord)	en	conj(coord)	False
E_M1_35_445	ioffrouwen	jonkvrouw	n(sing)	jonkvrouw	n(sing)	False

E_M1_35_446	in	in	adp()	in	adp()	False
E_M1_35_446	sanghe	zang	n(sing)	zang	n(sing)	False
E_M1_35_446	ende	en	conj(coord)	en	conj(coord)	False
E_M1_35_446	in	in	adp()	in	adp()	False
