line_id	form	lemma	pos	corr_lemma	corr_pos	damage
W_M3_1_008	ende	en	conj(coord)	en	conj(coord)	False
W_M3_1_008	si	zij	pron(pers,3,plu)	zij	pron(pers,3,plu)	False
W_M3_1_008	en	ne	adv(neg)	ne	adv(neg)	False
W_M3_1_008	selenne	zullen+hij	v(fin,pres,aux_cop)+pron(pers,3,sing)	zullen+hij	v(fin,pres,aux_cop)+pron(pers,3,sing)	False
W_M3_1_008	af	af	pronadv(prep)	af	pronadv(prep)	False
W_M3_1_008	wriuen	wrijven	v(infin)	wrijven	v(infin)	False

W_M3_1_009	niet	niet	adv(neg)	niet	adv(neg)	False
W_M3_1_009	gemogen	mogen	v(infin)	mogen	v(infin)	False
W_M3_1_009	nochtan	nochtan	adv(gener)	nochtan	adv(gener)	False

W_M3_1_010	hennes	hendrik	adv(gener)	hendrik	adv(gener)	False
W_M3_1_010	geen	geen	pron(indef)	geen	pron(indef)	False
W_M3_1_010	spot	spot	n(sing)	spot	n(sing)	False
W_M3_1_010	dit	dit	pron(dem)	dit	pron(dem)	False
W_M3_1_010	van	van	adp()	van	adp()	False
W_M3_1_010	katyuen	katijf	n(prop)	katijf	n(prop)	False

W_M3_1_011	het	het	pron(pers,3,sing)	het	pron(pers,3,sing)	False
W_M3_1_011	es	zijn	v(fin,pres,aux_cop)	zijn	v(fin,pres,aux_cop)	False
W_M3_1_011	daer	daar	pronadv(rel)	daar	pronadv(rel)	False
W_M3_1_011	ic	ik	pron(pers,1,sing)	ik	pron(pers,1,sing)	False
W_M3_1_011	mi	mij	pron(pers,1,sing)	mij	pron(pers,1,sing)	False
W_M3_1_011	lieuer	lief	adv(gener)	lief	adv(gener)	False
W_M3_1_011	om	om	pronadv(rel)	om	pronadv(rel)	False
W_M3_1_011	liete	laten	v(fin,past,aux_cop)	laten	v(fin,past,aux_cop)	False
W_M3_1_011	ontliuen	ontlijven	v(infin)	ontlijven	v(infin)	False

W_M3_1_012	eer	eer	conj(subord)	eer	conj(subord)	False
W_M3_1_012	icker	ik+daar	adv(gener)+pron(pers,1,sing)	ik+daar	adv(gener)+pron(pers,1,sing)	False
W_M3_1_012	schiede	scheiden	n(sing)	scheiden	n(sing)	False
W_M3_1_012	van	van	adp()	van	adp()	False

W_M3_1_013	nu	nu	adv(dem)	nu	adv(dem)	False
W_M3_1_013	hore	zij	v(fin,pres,lex)	zij	v(fin,pres,lex)	False
W_M3_1_013	die	die	art(def)	die	art(def)	False
W_M3_1_013	leeren	leren	v(infin)	leren	v(infin)	False
W_M3_1_013	can	kunnen	v(fin,pres,aux_cop)	kunnen	v(fin,pres,aux_cop)	False

W_M3_2_014	iacob	jacob	n(prop)	jacob	n(prop)	False
W_M3_2_014	wi	wij	pron(pers,1,plu)	wij	pron(pers,1,plu)	False
W_M3_2_014	hebben	hebben	v(fin,pres,lex)	hebben	v(fin,pres,lex)	False
W_M3_2_014	onderlinghe	onderling	adv(gener)	onderling	adv(gener)	False

W_M3_2_015	ghehandelt	handelen	v(participle,past)	handelen	v(participle,past)	False
W_M3_2_015	messeleke	masselijk	adj()	masselijk	adj()	False
W_M3_2_015	dinghe	ding	n(plu)	ding	n(plu)	False

W_M3_2_016	nv	nu	adv(dem)	nu	adv(dem)	False
W_M3_2_016	antwerdt	antwoorden	v(imp)	antwoorden	v(imp)	False
W_M3_2_016	mi	ik	pron(pers,1,sing)	ik	pron(pers,1,sing)	False
W_M3_2_016	op	op	adp()	op	adp()	False
W_M3_2_016	een	een	art(indef)	een	art(indef)	False

W_M3_2_017	ende	en	conj(coord)	en	conj(coord)	False
W_M3_2_017	leert	leren	v(fin,pres,lex)	leren	v(fin,pres,lex)	False
W_M3_2_017	mi	ik	pron(pers,1,sing)	ik	pron(pers,1,sing)	False
W_M3_2_017	eer	eer	conj(subord)	eer	conj(subord)	False
W_M3_2_017	ic	ik	pron(pers,1,sing)	ik	pron(pers,1,sing)	False
W_M3_2_017	di	du	pron(pers,2,sing)	du	pron(pers,2,sing)	False
W_M3_2_017	ontspringhe	ontspringen	v(fin,pres,lex)	ontspringen	v(fin,pres,lex)	False

W_M3_2_018	hoe	hoe	adv(inter)	hoe	adv(inter)	False
W_M3_2_018	ic	ik	pron(pers,1,sing)	ik	pron(pers,1,sing)	False
W_M3_2_018	mijn	mijn	pron(poss)	mijn	pron(poss)	False
W_M3_2_018	herte	hart	n(sing)	hart	n(sing)	False
W_M3_2_018	daer	daar	pronadv(dem)	daar	pronadv(dem)	False
W_M3_2_018	toe	toe	pronadv(prep)	toe	pronadv(prep)	False
W_M3_2_018	dwinghe	dwingen	v(fin,past,lex)	dwingen	v(fin,past,lex)	False

W_M3_2_019	te	te	adp()	te	adp()	False
W_M3_2_019	kinnenne	kennen	v(infin)	kennen	v(infin)	False
W_M3_2_019	hem	hij	pron(pers,3,sing)	hij	pron(pers,3,sing)	False
W_M3_2_019	dien	die	pron(rel)	die	pron(rel)	False
W_M3_2_019	wi	wij	pron(pers,1,plu)	wij	pron(pers,1,plu)	False
W_M3_2_019	vleen	vlees	v(fin,pres,lex)	vlees	v(fin,pres,lex)	False

W_M3_2_020	jc	ik	pron(pers,1,sing)	ik	pron(pers,1,sing)	False
W_M3_2_020	lese	lezen	v(fin,pres,lex)	lezen	v(fin,pres,lex)	False
W_M3_2_020	somwile	somwijl	adv(gener)	somwijl	adv(gener)	False
W_M3_2_020	ende	en	conj(coord)	en	conj(coord)	False
W_M3_2_020	singhe	zingen	v(fin,pres,lex)	zingen	v(fin,pres,lex)	False

W_M3_2_021	dat	dat	art(def)	dat	art(def)	False
W_M3_2_021	gode	god	n(prop)	god	n(prop)	False
W_M3_2_021	te	te	adp()	te	adp()	False
W_M3_2_021	kinnenne	kennen	v(infin)	kennen	v(infin)	False
W_M3_2_021	bi	bij	adp()	bij	adp()	False
W_M3_2_021	sinen	zijn	pron(poss)	zijn	pron(poss)	False
W_M3_2_021	gehinge	geheng	n(sing)	geheng	n(sing)	False

W_M3_2_022	es	zijn	v(fin,pres,aux_cop)	zijn	v(fin,pres,aux_cop)	False
W_M3_2_022	leuen	leven	n(sing)	leven	n(sing)	False
W_M3_2_022	sonder	zonder	adp()	zonder	adp()	False
W_M3_2_022	ween	waan	n(sing)	waan	n(sing)	False

W_M3_2_023	dit	dit	pron(dem)	dit	pron(dem)	False
W_M3_2_023	es	zijn	v(fin,pres,aux_cop)	zijn	v(fin,pres,aux_cop)	False
W_M3_2_023	waerheit	waarheid	n(sing)	waarheid	n(sing)	False
W_M3_2_023	claer	klaar	adj()	klaar	adj()	False
W_M3_2_023	ende	en	conj(coord)	en	conj(coord)	False
W_M3_2_023	ginge	gaan	v(fin,past,lex)	gaan	v(fin,past,lex)	False

W_M3_2_024	subtijl	subtiel	adv(gener)	subtiel	adv(gener)	False
W_M3_2_024	ware	zijn	v(fin,past,aux_cop)	zijn	v(fin,past,aux_cop)	False
W_M3_2_024	therte	hart+het	n(sing)+art(def)	hart+het	n(sing)+art(def)	False
W_M3_2_024	diet	die+het	pron(rel)+pron(pers,3,sing)	die+het	pron(rel)+pron(pers,3,sing)	False
W_M3_2_024	bevinge	bevingen	v(fin,past,lex)	bevingen	v(fin,past,lex)	False

W_M3_2_025	want	want	conj(coord)	want	conj(coord)	False
W_M3_2_025	hoegher	hoog	adj()	hoog	adj()	False
W_M3_2_025	dinc	ding	n(sing)	ding	n(sing)	False
W_M3_2_025	en	ne	adv(neg)	ne	adv(neg)	False
W_M3_2_025	es	zijn	v(fin,pres,aux_cop)	zijn	v(fin,pres,aux_cop)	False
W_M3_2_025	negeen	negeen	pron(indef)	negeen	pron(indef)	False

W_M3_2_026	nu	nu	adv(dem)	nu	adv(dem)	False
W_M3_2_026	antwerdt	antwoorden	v(fin,pres,lex)	antwoorden	v(fin,pres,lex)	False
W_M3_2_026	mi	ik	pron(pers,1,sing)	ik	pron(pers,1,sing)	False
W_M3_2_026	tusschen	tussen	adp()	tussen	adp()	False
W_M3_2_026	ons	wij	pron(poss)	wij	pron(poss)	False
W_M3_2_026	tween	twee	num(card)	twee	num(card)	False

W_M3_3_027	merten	martin	n(prop)	martin	n(prop)	False
W_M3_3_027	du	du	pron(pers,2,sing)	du	pron(pers,2,sing)	False
W_M3_3_027	vraechs	vraak	v(fin,pres,lex)	vraak	v(fin,pres,lex)	False
W_M3_3_027	te	te	adp()	te	adp()	False
W_M3_3_027	hoege	hoog	n(sing)	hoog	n(sing)	False

W_M3_3_028	al	al	adv(gener)	al	adv(gener)	False
W_M3_3_028	vloghic	vliegen+ik	v(fin,pres,lex)+pron(pers,1,sing)	vliegen+ik	v(fin,pres,lex)+pron(pers,1,sing)	False
W_M3_3_028	bouen	boven	adp()	boven	adp()	False
W_M3_3_028	der	de	art(def)	de	art(def)	False
W_M3_3_028	jngele	engel	n(sing)	engel	n(sing)	False
W_M3_3_028	vloghe	vliegen	n(sing)	vliegen	n(sing)	False

W_M3_3_029	bouen	boven	adp()	boven	adp()	False
W_M3_3_029	cherub	cerub	n(prop)	cerub	n(prop)	False
W_M3_3_029	ende	en	conj(coord)	en	conj(coord)	False
W_M3_3_029	seraph	seraf	n(prop)	seraf	n(prop)	False

W_M3_3_030	so	zo	adv(resum)	zo	adv(resum)	False
W_M3_3_030	weetic	ik+weten	pron(pers,1,sing)+v(fin,pres,lex)	ik+weten	pron(pers,1,sing)+v(fin,pres,lex)	False
W_M3_3_030	wel	wel	adv(gener)	wel	adv(gener)	False
W_M3_3_030	dat	dat	conj(subord)	dat	conj(subord)	False
W_M3_3_030	ic	ik	pron(pers,1,sing)	ik	pron(pers,1,sing)	False
W_M3_3_030	en	ne	adv(neg)	ne	adv(neg)	False
W_M3_3_030	moge	mogen	v(fin,pres,aux_cop)	mogen	v(fin,pres,aux_cop)	False

W_M3_3_031	berechten	berechten	v(infin)	berechten	v(infin)	False
W_M3_3_031	dat	dat	pron(dem)	dat	pron(dem)	False
W_M3_3_031	te	te	adp()	te	adp()	False
W_M3_3_031	vollen	vol	adj()	vol	adj()	False
W_M3_3_031	doge	dogen	n(sing)	dogen	n(sing)	False

W_M3_3_032	met	met	adp()	met	adp()	False
W_M3_3_032	woerden	woord	n(plu)	woord	n(plu)	False
W_M3_3_032	niet	niet	adv(neg)	niet	adv(neg)	False
W_M3_3_032	hier	hier	pronadv(dem)	hier	pronadv(dem)	False
W_M3_3_032	af	af	pronadv(prep)	af	pronadv(prep)	False

W_M3_3_033	alle	al	num(indef)	al	num(indef)	False
W_M3_3_033	sinne	zin	n(plu)	zin	n(plu)	False
W_M3_3_033	sijn	zijn	v(fin,pres,aux_cop)	zijn	v(fin,pres,aux_cop)	False
W_M3_3_033	te	te	adp()	te	adp()	False
W_M3_3_033	droege	droog	adj()	droog	adj()	False

W_M3_3_034	alle	al	num(indef)	al	num(indef)	False
W_M3_3_034	creaturen	creatuur	n(plu)	creatuur	n(plu)	False
W_M3_3_034	hoement	hoe+men	pron(pers,3,sing)+v(fin,pres,aux_cop)+pron(indef)	hoe+men	pron(pers,3,sing)+v(fin,pres,aux_cop)+pron(indef)	False
W_M3_3_034	poeghe	pogen	n(plu)	pogen	n(plu)	False

W_M3_3_035	en	ne	adv(neg)	ne	adv(neg)	False
W_M3_3_035	dogen	dogen	v(fin,pres,lex)	dogen	v(fin,pres,lex)	False
W_M3_3_035	niet	niet	adv(neg)	niet	adv(neg)	False
W_M3_3_035	een	een	art(indef)	een	art(indef)	False
W_M3_3_035	caf	cave	n(sing)	cave	n(sing)	False

W_M3_3_036	dat	dat	conj(subord)	dat	conj(subord)	False
W_M3_3_036	haerre	zij	pron(pers,3,plu)	zij	pron(pers,3,plu)	False
W_M3_3_036	eenech	enig	pron(indef)	enig	pron(indef)	False
W_M3_3_036	te	te	adp()	te	adp()	False
W_M3_3_036	vollen	vol	adj()	vol	adj()	False
W_M3_3_036	doghe	deugen	v(fin,pres,lex)	deugen	v(fin,pres,lex)	False

W_M3_3_037	maer	maar	conj(coord)	maar	conj(coord)	False
W_M3_3_037	verscerp	verscherpen	v(imp)	verscherpen	v(imp)	False
W_M3_3_037	dijns	dijn	pron(poss)	dijn	pron(poss)	False
W_M3_3_037	sins	zijn	pron(poss)	zijn	pron(poss)	False
W_M3_3_037	oghe	oog	n(sing)	oog	n(sing)	False

W_M3_3_038	ende	en	conj(coord)	en	conj(coord)	False
W_M3_3_038	hore	haar	pron(pers,3,sing)	haar	pron(pers,3,sing)	False
W_M3_3_038	wat	wat	pron(rel)	wat	pron(rel)	False
W_M3_3_038	mi	ik	pron(pers,1,sing)	ik	pron(pers,1,sing)	False
W_M3_3_038	screfture	schriftuur	n(sing)	schriftuur	n(sing)	False
W_M3_3_038	gaf	geven	v(fin,past,lex)	geven	v(fin,past,lex)	False

W_M3_3_039	houdet	houden	v(fin,pres,lex)	houden	v(fin,pres,lex)	False
W_M3_3_039	in	in	adp()	in	adp()	False
W_M3_3_039	dijnre	dijn	pron(poss)	dijn	pron(poss)	False
W_M3_3_039	herten	hart	n(sing)	hart	n(sing)	False
W_M3_3_039	graf	graf	n(sing)	graf	n(sing)	False

W_M3_4_040	moyses	mozes	n(prop)	mozes	n(prop)	False
W_M3_4_040	sprect	spreken	v(fin,pres,lex)	spreken	v(fin,pres,lex)	False
W_M3_4_040	in	in	adp()	in	adp()	False
W_M3_4_040	sinen	zijn	pron(poss)	zijn	pron(poss)	False
W_M3_4_040	boeken	boek	n(plu)	boek	n(plu)	False

W_M3_4_041	beesten	beest	n(plu)	beest	n(plu)	False
W_M3_4_041	die	die	pron(rel)	die	pron(rel)	False
W_M3_4_041	den	de	art(def)	de	art(def)	False
W_M3_4_041	berch	berg	n(sing)	berg	n(sing)	False
W_M3_4_041	besoeken	bezoeken	v(infin)	bezoeken	v(infin)	False

W_M3_4_042	moeten	moeten	v(fin,pres,aux_cop)	moeten	v(fin,pres,aux_cop)	False
W_M3_4_042	sijn	zijn	v(infin)	zijn	v(infin)	False
W_M3_4_042	gesteent	stenen	v(participle,past)	stenen	v(participle,past)	False

W_M3_4_043	beeste	beest	n(sing)	beest	n(sing)	False
W_M3_4_043	es	zijn	v(fin,pres,aux_cop)	zijn	v(fin,pres,aux_cop)	False
W_M3_4_043	die	de	art(def)	de	art(def)	False
W_M3_4_043	mensche	mens	n(sing)	mens	n(sing)	False
W_M3_4_043	die	die	pron(rel)	die	pron(rel)	False
W_M3_4_043	wille	wil	v(fin,pres,aux_cop)	wil	v(fin,pres,aux_cop)	False
W_M3_4_043	roeken	roeken	v(infin)	roeken	v(infin)	False

W_M3_4_044	te	te	adp()	te	adp()	False
W_M3_4_044	nauwe	nauw	adv(gener)	nauw	adv(gener)	False
W_M3_4_044	om	om	adp()	om	adp()	False
W_M3_4_044	de	de	art(def)	de	art(def)	False
W_M3_4_044	godheit	godheid	n(sing)	godheid	n(sing)	False
W_M3_4_044	loeken	look	v(infin)	look	v(infin)	False

W_M3_4_045	het	het	pron(pers,3,sing)	het	pron(pers,3,sing)	False
W_M3_4_045	es	zijn	v(fin,pres,aux_cop)	zijn	v(fin,pres,aux_cop)	False
W_M3_4_045	recht	recht	n(sing)	recht	n(sing)	False
W_M3_4_045	dat	dat	conj(subord)	dat	conj(subord)	False
W_M3_4_045	hijt	het+hij	pron(pers,3,sing)+pron(pers,3,sing)	het+hij	pron(pers,3,sing)+pron(pers,3,sing)	False
W_M3_4_045	beweent	bewenen	v(fin,pres,lex)	bewenen	v(fin,pres,lex)	False

W_M3_4_046	du	du	pron(pers,2,sing)	du	pron(pers,2,sing)	False
W_M3_4_046	soecs	zuigen	v(fin,pres,lex)	zuigen	v(fin,pres,lex)	False
W_M3_4_046	mi	ik	pron(pers,1,sing)	ik	pron(pers,1,sing)	False
W_M3_4_046	in	in	adp()	in	adp()	False
W_M3_4_046	allen	al	num(indef)	al	num(indef)	False
W_M3_4_046	hoeken	hoek	n(plu)	hoek	n(plu)	False

W_M3_4_047	met	met	adp()	met	adp()	False
W_M3_4_047	rimen	rijm	n(plu)	rijm	n(plu)	False
W_M3_4_047	sonder	zonder	adp()	zonder	adp()	False
W_M3_4_047	vlas	vlas	n(sing)	vlas	n(sing)	False
W_M3_4_047	van	van	adp()	van	adp()	False
W_M3_4_047	doeken	doek	n(prop)	doek	n(prop)	False

W_M3_4_048	es	zijn	v(fin,pres,aux_cop)	zijn	v(fin,pres,aux_cop)	False
W_M3_4_048	dit	dit	pron(dem)	dit	pron(dem)	False
W_M3_4_048	goet	goed	n(sing)	goed	n(sing)	False
W_M3_4_048	ic	ik	pron(pers,1,sing)	ik	pron(pers,1,sing)	False
W_M3_4_048	wane	wanen	v(fin,pres,lex)	wanen	v(fin,pres,lex)	False
W_M3_4_048	neent	neen+het	v(fin,pres,lex)	neen+het	v(fin,pres,lex)	False

W_M3_4_049	du	du	pron(pers,2,sing)	du	pron(pers,2,sing)	False
W_M3_4_049	tels	tellen	v(fin,pres,lex)	tellen	v(fin,pres,lex)	False
W_M3_4_049	mi	ik	pron(pers,1,sing)	ik	pron(pers,1,sing)	False
W_M3_4_049	metten	de+met	art(def)+adp()	de+met	art(def)+adp()	False
W_M3_4_049	wisen	wijs	adj()	wijs	adj()	False
W_M3_4_049	cloeken	klook	n(sing)	klook	n(sing)	False

W_M3_4_050	waer	waar	adv(inter)	waar	adv(inter)	False
W_M3_4_050	tgoet	goed+het	n(sing)+art(def)	goed+het	n(sing)+art(def)	False
W_M3_4_050	ic	ik	pron(pers,1,sing)	ik	pron(pers,1,sing)	False
W_M3_4_050	souder	daar+zullen	v(fin,pres,aux_cop)	daar+zullen	v(fin,pres,aux_cop)	False
W_M3_4_050	di	du	pron(pers,2,plu)	du	pron(pers,2,plu)	False
W_M3_4_050	om	om	adp()	om	adp()	False
W_M3_4_050	vloeken	vloeken	v(infin)	vloeken	v(infin)	False

W_M3_4_051	jc	ik	pron(pers,1,sing)	ik	pron(pers,1,sing)	False
W_M3_4_051	wane	wanen	v(fin,pres,lex)	wanen	v(fin,pres,lex)	False
W_M3_4_051	dine	dijn	pron(poss)	dijn	pron(poss)	False
W_M3_4_051	herte	hart	n(sing)	hart	n(sing)	False
W_M3_4_051	meent	menen	v(fin,pres,lex)	menen	v(fin,pres,lex)	False

W_M3_4_052	dattu	dat+du	conj(subord)+pron(pers,2,sing)	dat+du	conj(subord)+pron(pers,2,sing)	False
W_M3_4_052	mi	ik	pron(pers,1,sing)	ik	pron(pers,1,sing)	False
W_M3_4_052	heefs	hebben	v(fin,pres,aux_cop)	hebben	v(fin,pres,aux_cop)	False
W_M3_4_052	verbeent	verbenen	v(participle,past)	verbenen	v(participle,past)	False

W_M3_5_053	iacob	jacob	n(prop)	jacob	n(prop)	False
W_M3_5_053	dune	du+ne	pron(pers,2,sing)+adv(neg)	du+ne	pron(pers,2,sing)+adv(neg)	False
W_M3_5_053	souts	zullen	v(fin,past,aux_cop)	zullen	v(fin,past,aux_cop)	False
W_M3_5_053	di	du	pron(pers,2,sing)	du	pron(pers,2,sing)	False
W_M3_5_053	niet	niet	adv(neg)	niet	adv(neg)	False
W_M3_5_053	vergramen	vergrammen	v(infin)	vergrammen	v(infin)	False

W_M3_5_054	jc	ik	pron(pers,1,sing)	ik	pron(pers,1,sing)	False
W_M3_5_054	souts	zullen	v(fin,past,aux_cop)	zullen	v(fin,past,aux_cop)	False
W_M3_5_054	mi	ik	pron(pers,1,sing)	ik	pron(pers,1,sing)	False
W_M3_5_054	in	in	adp()	in	adp()	False
W_M3_5_054	mijn	mijn	pron(poss)	mijn	pron(poss)	False
W_M3_5_054	herte	hart	n(sing)	hart	n(sing)	False
W_M3_5_054	scamen	schamen	v(infin)	schamen	v(infin)	False

W_M3_5_055	haddict	hebben+het+ik	v(fin,past,aux_cop)+pron(pers,3,sing)+pron(pers,1,sing)	hebben+het+ik	v(fin,past,aux_cop)+pron(pers,3,sing)+pron(pers,1,sing)	False
W_M3_5_055	ye	ie	adv(gener)	ie	adv(gener)	False
W_M3_5_055	gedocht	dunken	v(participle,past)	dunken	v(participle,past)	False

W_M3_5_056	oec	ook	adv(gener)	ook	adv(gener)	False
W_M3_5_056	lye	lijden	v(fin,pres,lex)	lijden	v(fin,pres,lex)	False
W_M3_5_056	ics	het+ik	pron(pers,3,sing)+pron(pers,1,sing)	het+ik	pron(pers,3,sing)+pron(pers,1,sing)	False
W_M3_5_056	met	met	adp()	met	adp()	False
W_M3_5_056	di	du	pron(pers,2,sing)	du	pron(pers,2,sing)	False
W_M3_5_056	te	te	adp()	te	adp()	False
W_M3_5_056	samen	samen	v(infin)	samen	v(infin)	False

W_M3_5_057	dat	dat	conj(subord)	dat	conj(subord)	False
W_M3_5_057	die	de	art(def)	de	art(def)	False
W_M3_5_057	hoecheit	hoogheid	n(sing)	hoogheid	n(sing)	False
W_M3_5_057	der	de	art(def)	de	art(def)	False
W_M3_5_057	hoeger	hoog	adj()	hoog	adj()	False
W_M3_5_057	namen	naam	n(plu)	naam	n(plu)	False

W_M3_5_058	te	te	adv(gener)	te	adv(gener)	False
W_M3_5_058	verre	ver	adv(gener)	ver	adv(gener)	False
W_M3_5_058	niet	niet	adv(neg)	niet	adv(neg)	False
W_M3_5_058	en	ne	adv(neg)	ne	adv(neg)	False
W_M3_5_058	doech	deugen	v(fin,pres,aux_cop)	deugen	v(fin,pres,aux_cop)	False
W_M3_5_058	gesocht	zoeken	v(participle,past)	zoeken	v(participle,past)	False

W_M3_5_059	al	al	conj(subord)	al	conj(subord)	False
W_M3_5_059	waert	zijn+het	v(fin,past,lex)+pron(pers,3,sing)	zijn+het	v(fin,past,lex)+pron(pers,3,sing)	False
W_M3_5_059	dat	dat	conj(subord)	dat	conj(subord)	False
W_M3_5_059	alle	al	num(indef)	al	num(indef)	False
W_M3_5_059	dinge	ding	n(plu)	ding	n(plu)	False
W_M3_5_059	quamen	komen	v(fin,past,lex)	komen	v(fin,past,lex)	False

W_M3_5_060	sine	ne+zij	adv(neg)+pron(pers,3,plu)	ne+zij	adv(neg)+pron(pers,3,plu)	False
W_M3_5_060	consten	kunnen	v(fin,past,aux_cop)	kunnen	v(fin,past,aux_cop)	False
W_M3_5_060	de	de	art(def)	de	art(def)	False
W_M3_5_060	godheit	godheid	n(sing)	godheid	n(sing)	False
W_M3_5_060	niet	niet	adv(neg)	niet	adv(neg)	False
W_M3_5_060	geramen	geraam	v(infin)	geraam	v(infin)	False

W_M3_5_061	dits	dit+zijn	pron(dem)+v(fin,pres,aux_cop)	dit+zijn	pron(dem)+v(fin,pres,aux_cop)	False
W_M3_5_061	elken	elk	num(indef)	elk	num(indef)	False
W_M3_5_061	afgecnocht	afkenven	n(sing)	afkenven	n(sing)	False

W_M3_5_062	maer	maar	conj(coord)	maar	conj(coord)	False
W_M3_5_062	leere	leren	adp()	leren	adp()	False
W_M3_5_062	minen	mijn	pron(poss)	mijn	pron(poss)	False
W_M3_5_062	cranken	krank	n(plu)	krank	n(plu)	False
W_M3_5_062	sin	zin	v(fin,pres,aux_cop)	zin	v(fin,pres,aux_cop)	False
W_M3_5_062	minen	mijn	pron(poss)	mijn	pron(poss)	False
W_M3_5_062	lamen	lam	n(plu)	lam	n(plu)	False

W_M3_5_063	ghewondt	wonden	v(participle,past)	wonden	v(participle,past)	False
W_M3_5_063	metter	de+met	art(def)+adp()	de+met	art(def)+adp()	False
W_M3_5_063	sonden	zonde	n(plu)	zonde	n(plu)	False
W_M3_5_063	bramen	braam	v(infin)	braam	v(infin)	False

W_M3_5_064	van	van	adp()	van	adp()	False
W_M3_5_064	dattu	dat+du	pron(rel)+pron(pers,2,sing)	dat+du	pron(rel)+pron(pers,2,sing)	False
W_M3_5_064	vermocht	vermogen	v(fin,past,lex)	vermogen	v(fin,past,lex)	False

W_M3_5_065	so	zo	adv(resum)	zo	adv(resum)	False
W_M3_5_065	es	zijn	v(fin,pres,aux_cop)	zijn	v(fin,pres,aux_cop)	False
W_M3_5_065	mijn	mijn	pron(poss)	mijn	pron(poss)	False
W_M3_5_065	wille	wil	n(sing)	wil	n(sing)	False
W_M3_5_065	volbrocht	volbrengen	v(participle,past)	volbrengen	v(participle,past)	False

W_M3_6_066	merten	martin	n(prop)	martin	n(prop)	False
W_M3_6_066	nu	nu	adv(dem)	nu	adv(dem)	False
W_M3_6_066	merc	merken	v(imp)	merken	v(imp)	False
W_M3_6_066	in	in	adp()	in	adp()	False
W_M3_6_066	dinen	dijn	pron(poss)	dijn	pron(poss)	False
W_M3_6_066	sinne	zin	n(sing)	zin	n(sing)	False

W_M3_6_067	god	god	n(sing)	god	n(sing)	False
